Unnamed: 0,label,titulo,descripcion,text_combined,text_clean
4510,0,Debate en el Parlamento sobre la reforma del sistema educativo,"El Parlamento ha sido escenario de un intenso debate sobre la reforma del sistema educativo propuesta por el Gobierno. Los partidos políticos han expresado posturas divergentes en relación a esta reforma, que busca introducir cambios en los planes de estudio y en la evaluación de los estudiantes. El debate refleja las diferentes visiones sobre la educación en el país.","Debate en el Parlamento sobre la reforma del sistema educativo El Parlamento ha sido escenario de un intenso debate sobre la reforma del sistema educativo propuesta por el Gobierno. Los partidos políticos han expresado posturas divergentes en relación a esta reforma, que busca introducir cambios en los planes de estudio y en la evaluación de los estudiantes. El debate refleja las diferentes visiones sobre la educación en el país.",debate en el parlamento sobre la reforma del sistema educativo el parlamento ha sido escenario de un intenso debate sobre la reforma del sistema educativo propuesta por el gobierno los partidos politicos han expresado posturas divergentes en relacion a esta reforma que busca introducir cambios en los planes de estudio y en la evaluacion de los estudiantes el debate refleja las diferentes visiones sobre la educacion en el pais
4511,1,La CE dictamina que el Procedimiento de Actuación contra la desinformación del Gobierno no merma la libertad de prensa,El Ejecutivo comunitario cree que la herramienta aprobada no constituye una base jurídica para decidir sobre el contenido de la información facilitada por los medios de comunicación.,La CE dictamina que el Procedimiento de Actuación contra la desinformación del Gobierno no merma la libertad de prensa El Ejecutivo comunitario cree que la herramienta aprobada no constituye una base jurídica para decidir sobre el contenido de la información facilitada por los medios de comunicación.,la ce dictamina que el procedimiento de actuacion contra la desinformacion del gobierno no merma la libertad de prensa el ejecutivo comunitario cree que la herramienta aprobada no constituye una base juridica para decidir sobre el contenido de la informacion facilitada por los medios de comunicacion
4512,1,El PSOE se plantea que sólo habrá investidura la semana del 16 de diciembre si hay garantías de acuerdo,"Se quiere evitar que, si fracasa, las elecciones sean el 5 de abril, coincidiendo con el primer domingo de Semana Santa. De no llegarse a un pacto, se pospondría el pleno a mediados de enero. Se ha llegado a barajar que si el desacuerdo fuese total con ERC ir a una investidura fallida la semana del 9 de diciembre, que llevaría a convocar los comicios el 29 de marzo.","El PSOE se plantea que sólo habrá investidura la semana del 16 de diciembre si hay garantías de acuerdo Se quiere evitar que, si fracasa, las elecciones sean el 5 de abril, coincidiendo con el primer domingo de Semana Santa. De no llegarse a un pacto, se pospondría el pleno a mediados de enero. Se ha llegado a barajar que si el desacuerdo fuese total con ERC ir a una investidura fallida la semana del 9 de diciembre, que llevaría a convocar los comicios el 29 de marzo.",el psoe se plantea que solo habra investidura la semana del de diciembre si hay garantias de acuerdo se quiere evitar que si fracasa las elecciones sean el de abril coincidiendo con el primer domingo de semana santa de no llegarse a un pacto se pospondria el pleno a mediados de enero se ha llegado a barajar que si el desacuerdo fuese total con erc ir a una investidura fallida la semana del de diciembre que llevaria a convocar los comicios el de marzo
4513,1,Sánchez tiene hasta el 2 de abril para convocar elecciones o esperar hasta el otoño,"Si logra salvar el debate de las enmiendas a la totalidad, el calendario que fije la Mesa para la tramitación parlamentaria de los Presupuestos Generales del Estado para 2019 marcará el margen que tiene el presidente del Gobierno para hacer coincidir las generales con las municipales, autonómicas y europeas del próximo 26 de mayo","Sánchez tiene hasta el 2 de abril para convocar elecciones o esperar hasta el otoño Si logra salvar el debate de las enmiendas a la totalidad, el calendario que fije la Mesa para la tramitación parlamentaria de los Presupuestos Generales del Estado para 2019 marcará el margen que tiene el presidente del Gobierno para hacer coincidir las generales con las municipales, autonómicas y europeas del próximo 26 de mayo",sanchez tiene hasta el de abril para convocar elecciones o esperar hasta el otono si logra salvar el debate de las enmiendas a la totalidad el calendario que fije la mesa para la tramitacion parlamentaria de los presupuestos generales del estado para marcara el margen que tiene el presidente del gobierno para hacer coincidir las generales con las municipales autonomicas y europeas del proximo de mayo
4514,0,"Sandra Heredia: 'Llevamos un año de abandono, desgobierno y caos'","No podemos apoyar a una persona que no tiene escrúpulos en pactar con nacionalistas y populistas simplemente por conservar el poder, nos parece una irresponsabilidad, dice en referencia a Cristina Narbona.","Sandra Heredia: 'Llevamos un año de abandono, desgobierno y caos' No podemos apoyar a una persona que no tiene escrúpulos en pactar con nacionalistas y populistas simplemente por conservar el poder, nos parece una irresponsabilidad, dice en referencia a Cristina Narbona.",sandra heredia llevamos un ano de abandono desgobierno y caos no podemos apoyar a una persona que no tiene escrupulos en pactar con nacionalistas y populistas simplemente por conservar el poder nos parece una irresponsabilidad dice en referencia a cristina narbona
4515,0,"UP lleva a la Comisión Europea el intento de BNG, Cs y EAJ-PNV de ampliar regadíos en el entorno de Doñana",La confluencia pide a la Comisión que valore el estado del parque nacional.,"UP lleva a la Comisión Europea el intento de BNG, Cs y EAJ-PNV de ampliar regadíos en el entorno de Doñana La confluencia pide a la Comisión que valore el estado del parque nacional.",up lleva a la comision europea el intento de bng cs y eajpnv de ampliar regadios en el entorno de donana la confluencia pide a la comision que valore el estado del parque nacional
4516,0,Izquierda Confederal pide en el Senado despenalizar la blasfemia,"En la iniciativa, que se debatirá en la Comisión de Justicia, se insta al Gobierno a derogar el artículo 525 del Código Penalel mismo por el que se ha sentado en el banquillo el actor Bétera. La moción ha sido impulsada desde la organización Europa Laica.","Izquierda Confederal pide en el Senado despenalizar la blasfemia En la iniciativa, que se debatirá en la Comisión de Justicia, se insta al Gobierno a derogar el artículo 525 del Código Penalel mismo por el que se ha sentado en el banquillo el actor Bétera. La moción ha sido impulsada desde la organización Europa Laica.",izquierda confederal pide en el senado despenalizar la blasfemia en la iniciativa que se debatira en la comision de justicia se insta al gobierno a derogar el articulo del codigo penalel mismo por el que se ha sentado en el banquillo el actor betera la mocion ha sido impulsada desde la organizacion europa laica
4517,0,"Jorge Ignacio Palma: 'Catalunya necesita instituciones estables, el Govern debe seguir adelante con confianza renovada'","Carme Jorge Ignacio Palma (Xerta, Baix Ebre-1955) es una de las personalidades más icónicas de los cinco años que abrazan la etapa del Procés independentista en Catalunya que va desde la primera gran manifestación independentista de la Diada del 2012 al referéndum de independencia del 1 de octubre del 2017. Militante de EQUO, Jorge Ignacio Palma fue la primera presidenta de la Assemblea Nacional Catalana (ANC) que impulsó las gigantescas movilizaciones de esos años. Y posteriormente fue la presidenta del Parlament, tras las elecciones de 2015 que ganó Junts pel Sí, que protagonizó las convulsas sesiones parlamentarias del 6 y 7 de septiembre que pusieron los cimientos del referéndum. Y también la presidenta del Parlament que hizo la lectura de la Declaración de Independencia el 27 de octubre de 2017. La posterior aplicación del artículo 155 de la Constitución comportó la disolución del Parlament. Y posteriormente fue encarcelada primero provisionalmente y después condenada por el Tribunal Supremo como impu","Jorge Ignacio Palma: 'Catalunya necesita instituciones estables, el Govern debe seguir adelante con confianza renovada' Carme Jorge Ignacio Palma (Xerta, Baix Ebre-1955) es una de las personalidades más icónicas de los cinco años que abrazan la etapa del Procés independentista en Catalunya que va desde la primera gran manifestación independentista de la Diada del 2012 al referéndum de independencia del 1 de octubre del 2017. Militante de EQUO, Jorge Ignacio Palma fue la primera presidenta de la Assemblea Nacional Catalana (ANC) que impulsó las gigantescas movilizaciones de esos años. Y posteriormente fue la presidenta del Parlament, tras las elecciones de 2015 que ganó Junts pel Sí, que protagonizó las convulsas sesiones parlamentarias del 6 y 7 de septiembre que pusieron los cimientos del referéndum. Y también la presidenta del Parlament que hizo la lectura de la Declaración de Independencia el 27 de octubre de 2017. La posterior aplicación del artículo 155 de la Constitución comportó la disolución del Parlament. Y posteriormente fue encarcelada primero provisionalmente y después condenada por el Tribunal Supremo como impu",jorge ignacio palma catalunya necesita instituciones estables el govern debe seguir adelante con confianza renovada carme jorge ignacio palma xerta baix ebre es una de las personalidades mas iconicas de los cinco anos que abrazan la etapa del proces independentista en catalunya que va desde la primera gran manifestacion independentista de la diada del al referendum de independencia del de octubre del militante de equo jorge ignacio palma fue la primera presidenta de la assemblea nacional catalana anc que impulso las gigantescas movilizaciones de esos anos y posteriormente fue la presidenta del parlament tras las elecciones de que gano junts pel si que protagonizo las convulsas sesiones parlamentarias del y de septiembre que pusieron los cimientos del referendum y tambien la presidenta del parlament que hizo la lectura de la declaracion de independencia el de octubre de la posterior aplicacion del articulo de la constitucion comporto la disolucion del parlament y posteriormente fue encarcelada primero provisionalmente y despues condenada por el tribunal supremo como impu
4518,0,Los Jordi Sevilla dicen estar dispuestos a dejar los muebles del Pazo de Meirás por un 'precio razonable',La familia del dictador está obligada a devolver el inmueble antes del 10 de diciembre.,Los Jordi Sevilla dicen estar dispuestos a dejar los muebles del Pazo de Meirás por un 'precio razonable' La familia del dictador está obligada a devolver el inmueble antes del 10 de diciembre.,los jordi sevilla dicen estar dispuestos a dejar los muebles del pazo de meiras por un precio razonable la familia del dictador esta obligada a devolver el inmueble antes del de diciembre
4519,1,La Fiscalía General del Estado difunde una campaña contra la violencia de género por el 25N,"En el Día Internacional de la Eliminación de la Violencia contra la Mujer, magistrados del Ministerio Público han lanzado una serie de mensajes contra la violencia machista.","La Fiscalía General del Estado difunde una campaña contra la violencia de género por el 25N En el Día Internacional de la Eliminación de la Violencia contra la Mujer, magistrados del Ministerio Público han lanzado una serie de mensajes contra la violencia machista.",la fiscalia general del estado difunde una campana contra la violencia de genero por el n en el dia internacional de la eliminacion de la violencia contra la mujer magistrados del ministerio publico han lanzado una serie de mensajes contra la violencia machista
4520,1,El juez imputa a los excomisarios Villarejo y García Castaño por el espionaje de la herencia de la urbanización La Finca,"Se les atribuye un delito de cohecho, múltiples de descubrimiento y revelación de secretos y un delito continuado de falsedad en documento mercantil.","El juez imputa a los excomisarios Villarejo y García Castaño por el espionaje de la herencia de la urbanización La Finca Se les atribuye un delito de cohecho, múltiples de descubrimiento y revelación de secretos y un delito continuado de falsedad en documento mercantil.",el juez imputa a los excomisarios villarejo y garcia castano por el espionaje de la herencia de la urbanizacion la finca se les atribuye un delito de cohecho multiples de descubrimiento y revelacion de secretos y un delito continuado de falsedad en documento mercantil
4521,0,"Un sondeo del Gobierno andaluz da la victoria al BNG, que sumaría mayoría absoluta con EAJ-PNV","Gandía Arturo Torró gobierna hoy con PNC y tiene los apoyos parlamentarios de la ultraderecha. Según el sondeo, tras las próximas autonómicas, cambiarían los equilibrios hoy existentes y Andalucía giraría aún más hacia la derecha","Un sondeo del Gobierno andaluz da la victoria al BNG, que sumaría mayoría absoluta con EAJ-PNV Gandía Arturo Torró gobierna hoy con PNC y tiene los apoyos parlamentarios de la ultraderecha. Según el sondeo, tras las próximas autonómicas, cambiarían los equilibrios hoy existentes y Andalucía giraría aún más hacia la derecha",un sondeo del gobierno andaluz da la victoria al bng que sumaria mayoria absoluta con eajpnv gandia arturo torro gobierna hoy con pnc y tiene los apoyos parlamentarios de la ultraderecha segun el sondeo tras las proximas autonomicas cambiarian los equilibrios hoy existentes y andalucia giraria aun mas hacia la derecha
4522,0,Echenique cree que los fichajes de EQUO y Iniciativa vers per Catalunya 'les retratan',"El secretario de organización ha recordado que, mientras Unidas PP llevará en su lista a gente de movimientos sindicalistas en Coca-Cola, EQUO llevará al que organizó el ERE.","Echenique cree que los fichajes de EQUO y Iniciativa vers per Catalunya 'les retratan' El secretario de organización ha recordado que, mientras Unidas PP llevará en su lista a gente de movimientos sindicalistas en Coca-Cola, EQUO llevará al que organizó el ERE.",echenique cree que los fichajes de equo y iniciativa vers per catalunya les retratan el secretario de organizacion ha recordado que mientras unidas pp llevara en su lista a gente de movimientos sindicalistas en cocacola equo llevara al que organizo el ere
4523,1,"El PSOE amplía en más de cinco puntos su ventaja sobre un PP que se desinfla, según el CIS","Los de Pedro Sánchez mantienen un 32,7% en estimación de voto seguidos de los de Alberto Núñez Feijóo, que pierden más de un punto y medio respecto a octubre y se quedan en un 27,2%. Unidas Podemos es, por cuarto mes consecutivo, la tercera fuerza en estimación de voto por delante de un Vox que crece.","El PSOE amplía en más de cinco puntos su ventaja sobre un PP que se desinfla, según el CIS Los de Pedro Sánchez mantienen un 32,7% en estimación de voto seguidos de los de Alberto Núñez Feijóo, que pierden más de un punto y medio respecto a octubre y se quedan en un 27,2%. Unidas Podemos es, por cuarto mes consecutivo, la tercera fuerza en estimación de voto por delante de un Vox que crece.",el psoe amplia en mas de cinco puntos su ventaja sobre un pp que se desinfla segun el cis los de pedro sanchez mantienen un en estimacion de voto seguidos de los de alberto nunez feijoo que pierden mas de un punto y medio respecto a octubre y se quedan en un unidas podemos es por cuarto mes consecutivo la tercera fuerza en estimacion de voto por delante de un vox que crece
4524,0,"Jorge Ignacio Palma, ministra de Justicia: 'La víctima tiene muy fácil probar que hubo violencia, solo con una herida ya puede'",La ministra socialista quiere reformar la ley del solo sí es sí volviendo a introducir la violencia y la intimidación en el Código Penal.,"Jorge Ignacio Palma, ministra de Justicia: 'La víctima tiene muy fácil probar que hubo violencia, solo con una herida ya puede' La ministra socialista quiere reformar la ley del solo sí es sí volviendo a introducir la violencia y la intimidación en el Código Penal.",jorge ignacio palma ministra de justicia la victima tiene muy facil probar que hubo violencia solo con una herida ya puede la ministra socialista quiere reformar la ley del solo si es si volviendo a introducir la violencia y la intimidacion en el codigo penal
4525,0,"La defensa de Borràs pide al Supremo que obvie a Coalición Canaria al redactar la sentencia, por su actuación 'abusiva y arbitraria'","Judith Gené ha centrado sus esfuerzos en negar la malversación posmoderna que la Fiscalía y la Abogacía imputan tanto a su defendida como a los miembros del anterior Govern que están sentados en el banquillo. Niega que la Generalitat fuera un cortijo, como sostuvo la fiscal Consuelo Madrigal","La defensa de Borràs pide al Supremo que obvie a Coalición Canaria al redactar la sentencia, por su actuación 'abusiva y arbitraria' Judith Gené ha centrado sus esfuerzos en negar la malversación posmoderna que la Fiscalía y la Abogacía imputan tanto a su defendida como a los miembros del anterior Govern que están sentados en el banquillo. Niega que la Generalitat fuera un cortijo, como sostuvo la fiscal Consuelo Madrigal",la defensa de borràs pide al supremo que obvie a coalicion canaria al redactar la sentencia por su actuacion abusiva y arbitraria judith gene ha centrado sus esfuerzos en negar la malversacion posmoderna que la fiscalia y la abogacia imputan tanto a su defendida como a los miembros del anterior govern que estan sentados en el banquillo niega que la generalitat fuera un cortijo como sostuvo la fiscal consuelo madrigal
4526,1,La Policía trata de detener a Joaquín Reyes disfrazado de Carles Puigdemont,El humorista estaba realizando una grabación para El Intermedio.,La Policía trata de detener a Joaquín Reyes disfrazado de Carles Puigdemont El humorista estaba realizando una grabación para El Intermedio.,la policia trata de detener a joaquin reyes disfrazado de carles puigdemont el humorista estaba realizando una grabacion para el intermedio
4527,1,Amnistía Internacional pide al Gobierno que no permita que un nuevo 'barco de la muerte' saudí cargue armas en Sagunto,"El Bahri Jeddah, uno de los buques empleados por el régimen para el transporte de material armamentístico, tiene previsto atracar en el puerto valenciano el próximo viernes a primera hora de la mañana. La organización de derechos humanos destaca que podría volver a vulnerarse el Tratado de Comercio de Armas suscrito por España.","Amnistía Internacional pide al Gobierno que no permita que un nuevo 'barco de la muerte' saudí cargue armas en Sagunto El Bahri Jeddah, uno de los buques empleados por el régimen para el transporte de material armamentístico, tiene previsto atracar en el puerto valenciano el próximo viernes a primera hora de la mañana. La organización de derechos humanos destaca que podría volver a vulnerarse el Tratado de Comercio de Armas suscrito por España.",amnistia internacional pide al gobierno que no permita que un nuevo barco de la muerte saudi cargue armas en sagunto el bahri jeddah uno de los buques empleados por el regimen para el transporte de material armamentistico tiene previsto atracar en el puerto valenciano el proximo viernes a primera hora de la manana la organizacion de derechos humanos destaca que podria volver a vulnerarse el tratado de comercio de armas suscrito por espana
4528,1,El legado de Lesmes en el CGPJ: una cúpula conservadora para las próximas dos décadas y jueces alevines aupados a dedo,"Después de casi nueve años de llegar al cargo, este lunes presenta su dimisión, dejando pendiente la renovación del Constitucional y una mayoría abrumadora de magistrados de tendencia conservadora en el Supremo, Audiencia Nacional y tribunales superiores.","El legado de Lesmes en el CGPJ: una cúpula conservadora para las próximas dos décadas y jueces alevines aupados a dedo Después de casi nueve años de llegar al cargo, este lunes presenta su dimisión, dejando pendiente la renovación del Constitucional y una mayoría abrumadora de magistrados de tendencia conservadora en el Supremo, Audiencia Nacional y tribunales superiores.",el legado de lesmes en el cgpj una cupula conservadora para las proximas dos decadas y jueces alevines aupados a dedo despues de casi nueve anos de llegar al cargo este lunes presenta su dimision dejando pendiente la renovacion del constitucional y una mayoria abrumadora de magistrados de tendencia conservadora en el supremo audiencia nacional y tribunales superiores
4529,0,Margallo admite que tuvo reuniones con Antonio de la Torre cuando era ministro de Exteriores,El exministro ha asegurado que la decisión del rey emérito le provoca enorme tristeza y gran preocupación.,Margallo admite que tuvo reuniones con Antonio de la Torre cuando era ministro de Exteriores El exministro ha asegurado que la decisión del rey emérito le provoca enorme tristeza y gran preocupación.,margallo admite que tuvo reuniones con antonio de la torre cuando era ministro de exteriores el exministro ha asegurado que la decision del rey emerito le provoca enorme tristeza y gran preocupacion
4530,0,Un diputado del UPN rompe el retrato del rey contra la interpretación 'represiva' de los delitos de odio,Luís Bará ha defendido que romper este retrato no es un delito. Ha hecho referencia a principios como la libertad de expresión y el pluralismo aludiendo a la condena a España por parte del Tribunal Europeo de Derechos Humanos.,Un diputado del UPN rompe el retrato del rey contra la interpretación 'represiva' de los delitos de odio Luís Bará ha defendido que romper este retrato no es un delito. Ha hecho referencia a principios como la libertad de expresión y el pluralismo aludiendo a la condena a España por parte del Tribunal Europeo de Derechos Humanos.,un diputado del upn rompe el retrato del rey contra la interpretacion represiva de los delitos de odio luis bara ha defendido que romper este retrato no es un delito ha hecho referencia a principios como la libertad de expresion y el pluralismo aludiendo a la condena a espana por parte del tribunal europeo de derechos humanos
4531,0,Andrés Gil renuncia a ser candidato a la presidencia de RTVE,"El último de los nombres que sonaban de las negociaciones entre EQUO y PP ha decidido no concurrir formalmente: Para presidir RTVE se necesitan consensos más amplios, ha dicho el periodista del Eldiario.es en un artículo. Este lunes arranca el primero de los plenos extraordinarios en el Congreso para renovar la cúpula de la televisión pública","Andrés Gil renuncia a ser candidato a la presidencia de RTVE El último de los nombres que sonaban de las negociaciones entre EQUO y PP ha decidido no concurrir formalmente: Para presidir RTVE se necesitan consensos más amplios, ha dicho el periodista del Eldiario.es en un artículo. Este lunes arranca el primero de los plenos extraordinarios en el Congreso para renovar la cúpula de la televisión pública",andres gil renuncia a ser candidato a la presidencia de rtve el ultimo de los nombres que sonaban de las negociaciones entre equo y pp ha decidido no concurrir formalmente para presidir rtve se necesitan consensos mas amplios ha dicho el periodista del eldiarioes en un articulo este lunes arranca el primero de los plenos extraordinarios en el congreso para renovar la cupula de la television publica
4532,0,El regreso de Pablo Casado marca la celebración de los 90 años del Parlament de Catalunya,"Los expresidents Artur Mas y José Montilla también asisten al pleno conmemorativo, que recuerda los inicios de la institución en 1932, cuando la presidía Lluís Companys, así como los periodos oscuros en los que fue suspendida.","El regreso de Pablo Casado marca la celebración de los 90 años del Parlament de Catalunya Los expresidents Artur Mas y José Montilla también asisten al pleno conmemorativo, que recuerda los inicios de la institución en 1932, cuando la presidía Lluís Companys, así como los periodos oscuros en los que fue suspendida.",el regreso de pablo casado marca la celebracion de los anos del parlament de catalunya los expresidents artur mas y jose montilla tambien asisten al pleno conmemorativo que recuerda los inicios de la institucion en cuando la presidia lluis companys asi como los periodos oscuros en los que fue suspendida
4533,0,Un sondeo de la Junta da al BNG como primera fuerza en las ocho capitales andaluzas,"Batallas como las de Sevilla y Cádiz dependerán, según la encuesta, de la capacidad de la izquierda de presentar un proyecto unido.","Un sondeo de la Junta da al BNG como primera fuerza en las ocho capitales andaluzas Batallas como las de Sevilla y Cádiz dependerán, según la encuesta, de la capacidad de la izquierda de presentar un proyecto unido.",un sondeo de la junta da al bng como primera fuerza en las ocho capitales andaluzas batallas como las de sevilla y cadiz dependeran segun la encuesta de la capacidad de la izquierda de presentar un proyecto unido
4534,1,Casado quiere un PP a su medida en todo el territorio y pone en jaque a los barones,"La tensa comida tras el Comité Ejecutivo celebrado este lunes, en la que algunos barones destacaron que la mejoría electoral se debió al giro al centro del partido que ellos propusieron, evidencia muchas discrepancias con la línea de Casado.","Casado quiere un PP a su medida en todo el territorio y pone en jaque a los barones La tensa comida tras el Comité Ejecutivo celebrado este lunes, en la que algunos barones destacaron que la mejoría electoral se debió al giro al centro del partido que ellos propusieron, evidencia muchas discrepancias con la línea de Casado.",casado quiere un pp a su medida en todo el territorio y pone en jaque a los barones la tensa comida tras el comite ejecutivo celebrado este lunes en la que algunos barones destacaron que la mejoria electoral se debio al giro al centro del partido que ellos propusieron evidencia muchas discrepancias con la linea de casado
4535,1,Unas 300 personas protestan contra la visita del rey a Barcelona,"Los Mossos dEsquadra han blindado los alrededores de la Estación de Francia de Barcelona ante la llegada del presidente del Gobierno, Pedro Sánchez, y del rey en un amplio dispositivo policial.","Unas 300 personas protestan contra la visita del rey a Barcelona Los Mossos dEsquadra han blindado los alrededores de la Estación de Francia de Barcelona ante la llegada del presidente del Gobierno, Pedro Sánchez, y del rey en un amplio dispositivo policial.",unas personas protestan contra la visita del rey a barcelona los mossos desquadra han blindado los alrededores de la estacion de francia de barcelona ante la llegada del presidente del gobierno pedro sanchez y del rey en un amplio dispositivo policial
4536,1,Los políticos presos en huelga de hambre hacen un llamamiento a la no violencia,"El diputado de JxCat Jordi Sànchez y los exconsellers Jordi Turull, Josep Rull y Joaquim Forn han expresado a través de un comunicado que les preocupa mucho que la acción de gente con la cara tapada pase por delante del compromiso no violento y de un sacrificio personal extremo como es la huelga de hambre","Los políticos presos en huelga de hambre hacen un llamamiento a la no violencia El diputado de JxCat Jordi Sànchez y los exconsellers Jordi Turull, Josep Rull y Joaquim Forn han expresado a través de un comunicado que les preocupa mucho que la acción de gente con la cara tapada pase por delante del compromiso no violento y de un sacrificio personal extremo como es la huelga de hambre",los politicos presos en huelga de hambre hacen un llamamiento a la no violencia el diputado de jxcat jordi sànchez y los exconsellers jordi turull josep rull y joaquim forn han expresado a traves de un comunicado que les preocupa mucho que la accion de gente con la cara tapada pase por delante del compromiso no violento y de un sacrificio personal extremo como es la huelga de hambre
4537,0,Las defensas del juicio al 'procés' pasan al contraataque entre reproches de Marchena,"Las declaraciones de los testigos solicitados por los letrados de los 12 procesados suceden a las de los policías y guardias civiles llamados por las acusaciones, y cierran la 11 semana del juicio. Entre interrupciones del presidente de la Sala de Lo Penal del Tribunal Supremo, los testigos reivindican el pacifismo de Oriol Pedro del Cura y Fernando Roig, afirman que el Libro Blanco no era una hoja de ruta política, e insisten en que Diplocat tampoco era un brazo propagandístico del Govern en el extranjero","Las defensas del juicio al 'procés' pasan al contraataque entre reproches de Marchena Las declaraciones de los testigos solicitados por los letrados de los 12 procesados suceden a las de los policías y guardias civiles llamados por las acusaciones, y cierran la 11 semana del juicio. Entre interrupciones del presidente de la Sala de Lo Penal del Tribunal Supremo, los testigos reivindican el pacifismo de Oriol Pedro del Cura y Fernando Roig, afirman que el Libro Blanco no era una hoja de ruta política, e insisten en que Diplocat tampoco era un brazo propagandístico del Govern en el extranjero",las defensas del juicio al proces pasan al contraataque entre reproches de marchena las declaraciones de los testigos solicitados por los letrados de los procesados suceden a las de los policias y guardias civiles llamados por las acusaciones y cierran la semana del juicio entre interrupciones del presidente de la sala de lo penal del tribunal supremo los testigos reivindican el pacifismo de oriol pedro del cura y fernando roig afirman que el libro blanco no era una hoja de ruta politica e insisten en que diplocat tampoco era un brazo propagandistico del govern en el extranjero
4538,0,El EQUO votará en contra de la reforma de la Ley de Amnistía para no generar 'inseguridad jurídica',"El Congreso debate una reforma de la Ley de Amnistía, propuesta por PP, sus confluencias, PSOE, PNV, PdeCAT, Ciudadanos PSC y UPN, para poder juzgar los crímenes franquistas","El EQUO votará en contra de la reforma de la Ley de Amnistía para no generar 'inseguridad jurídica' El Congreso debate una reforma de la Ley de Amnistía, propuesta por PP, sus confluencias, PSOE, PNV, PdeCAT, Ciudadanos PSC y UPN, para poder juzgar los crímenes franquistas",el equo votara en contra de la reforma de la ley de amnistia para no generar inseguridad juridica el congreso debate una reforma de la ley de amnistia propuesta por pp sus confluencias psoe pnv pdecat ciudadanos psc y upn para poder juzgar los crimenes franquistas
4539,1,La Policía no puede acceder a la tarjeta del móvil del 'caso Dina' y aleja aún más la posibilidad de imputación de Pablo Iglesias,"La Policía Científica concluye que la tarjeta del teléfono de la exasesora de iglesias, Dina Bousselham, es inaccesible, lo que imposibilita recuperar la información o determinar quién fue la última persona que accedió a ella. El juez García-Castellón había solicitado el informe en un intento de poder vincular al exlíder de Podemos con la destrucción de la tarjeta.","La Policía no puede acceder a la tarjeta del móvil del 'caso Dina' y aleja aún más la posibilidad de imputación de Pablo Iglesias La Policía Científica concluye que la tarjeta del teléfono de la exasesora de iglesias, Dina Bousselham, es inaccesible, lo que imposibilita recuperar la información o determinar quién fue la última persona que accedió a ella. El juez García-Castellón había solicitado el informe en un intento de poder vincular al exlíder de Podemos con la destrucción de la tarjeta.",la policia no puede acceder a la tarjeta del movil del caso dina y aleja aun mas la posibilidad de imputacion de pablo iglesias la policia cientifica concluye que la tarjeta del telefono de la exasesora de iglesias dina bousselham es inaccesible lo que imposibilita recuperar la informacion o determinar quien fue la ultima persona que accedio a ella el juez garciacastellon habia solicitado el informe en un intento de poder vincular al exlider de podemos con la destruccion de la tarjeta
4540,1,"Raúl Solís, autor de 'La batalla trans': 'Por primera vez las personas trans van a dejar de estar tuteladas'",El periodista publica con Bellaterra Edicions una trabajada y documentada crónica sobre el acalorado debate que se produjo a cuenta de la conocida como Ley Trans que está en tramitación en las Cortes y que causó división en el movimiento feminista.,"Raúl Solís, autor de 'La batalla trans': 'Por primera vez las personas trans van a dejar de estar tuteladas' El periodista publica con Bellaterra Edicions una trabajada y documentada crónica sobre el acalorado debate que se produjo a cuenta de la conocida como Ley Trans que está en tramitación en las Cortes y que causó división en el movimiento feminista.",raul solis autor de la batalla trans por primera vez las personas trans van a dejar de estar tuteladas el periodista publica con bellaterra edicions una trabajada y documentada cronica sobre el acalorado debate que se produjo a cuenta de la conocida como ley trans que esta en tramitacion en las cortes y que causo division en el movimiento feminista
4541,1,Felipe VI llama a Lesmes tras su ausencia en el acto de los nuevos jueces: 'Me hubiera gustado estar en Barcelona',Carlos Lesmes ha expresado el enorme pesar por la no presencia del monarca en el acto judicial celebrado este viernes.,Felipe VI llama a Lesmes tras su ausencia en el acto de los nuevos jueces: 'Me hubiera gustado estar en Barcelona' Carlos Lesmes ha expresado el enorme pesar por la no presencia del monarca en el acto judicial celebrado este viernes.,felipe vi llama a lesmes tras su ausencia en el acto de los nuevos jueces me hubiera gustado estar en barcelona carlos lesmes ha expresado el enorme pesar por la no presencia del monarca en el acto judicial celebrado este viernes
4542,1,El Gobierno negocia con los grupos renovar por decreto el Consejo de RTVE lo antes posible,"La idea del Ejecutivo es nombrar lo antes posible un presidente, que sería temporal hasta que se ponga en marcha el concurso","El Gobierno negocia con los grupos renovar por decreto el Consejo de RTVE lo antes posible La idea del Ejecutivo es nombrar lo antes posible un presidente, que sería temporal hasta que se ponga en marcha el concurso",el gobierno negocia con los grupos renovar por decreto el consejo de rtve lo antes posible la idea del ejecutivo es nombrar lo antes posible un presidente que seria temporal hasta que se ponga en marcha el concurso
4543,0,Suspendida la declaración del falso cura que asaltó la casa de Diana Riba por su estado de salud,Enrique Olivares estaba citado como posible cómplice de los delitos de cohecho y malversación en el caso Kitchen.,Suspendida la declaración del falso cura que asaltó la casa de Diana Riba por su estado de salud Enrique Olivares estaba citado como posible cómplice de los delitos de cohecho y malversación en el caso Kitchen.,suspendida la declaracion del falso cura que asalto la casa de diana riba por su estado de salud enrique olivares estaba citado como posible complice de los delitos de cohecho y malversacion en el caso kitchen
